SC_pos_coefs,SC_neg_coefs,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
0.019658993252646667,-0.021667036510761906,0.06069792539718267,-0.0367232860511894,0.08814410525191102,-0.04325801791073147
0.028844823519005906,-0.017305002083893118,0.06021062856544723,-0.03720868951650507,0.08865064366607954,-0.04838600431409484
0.03833906701052866,-0.007392769647826796,0.03193643421954544,-0.09868964647145675,0.05081907756851806,-0.06563905386929547
0.023612214240133985,-0.02782243192720929,0.035402745575632305,-0.11052955524190772,0.056910089696453434,-0.07962847273666822
0.01891590293887564,-0.0016786257988754395,0.03870465499489732,-0.051835643940635945,0.037805952401398314,-0.04975323811253131
0.008842223246499192,-0.0063199139596407375,0.03105177380368712,-0.04841007363304655,0.027178919444843044,-0.05996104758379495
0.02691607416794643,-0.018056384769071395,0.03255050545542376,-0.06867112581261582,0.048474966443513,-0.06555658746737918
0.03103711900499912,-0.014723657215987031,0.02723900647216496,-0.06803392487177565,0.03985147870797663,-0.06513190379168049
0.02787922151073433,-0.004001225182571161,0.02848637465611893,-0.05621958539930738,0.02734343214462403,-0.06059253424746179
0.009493533525496532,-0.013751013118515325,0.022870955537788503,-0.08231483526497442,0.02687083748518034,-0.08517021087101187
0.026112272370156307,-0.014051872720767626,0.05795566437411288,-0.033553514885092416,0.056877322846374825,-0.062231100885942775
0.014803241713884061,-0.01983557937892187,0.08458927099653485,-0.027382160401443003,0.043692777912034256,-0.05510819103454883
0.030547108076858256,-0.013194047194235833,0.04184453544397843,-0.04501824036125604,0.03570625309726699,-0.06317801747908315
0.028899524779255743,-0.015550851812184137,0.05728258883100197,-0.030378052193195976,0.04278735746312665,-0.0590581726020103
0.015015228272519512,-0.009291154128459494,0.04391915893182012,-0.08092932140316786,0.03887559092047272,-0.08329344678346355
0.014282950262388617,-0.0070154947003916324,0.043544231631450485,-0.07261957064846307,0.03168785755484836,-0.07839683140368185
