SC_pos_coefs,SC_neg_coefs,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
0.008453379993531508,-0.011047719427143988,0.0016036832165025117,-0.018923581192217494,0.005053163689075171,-0.008301528240774817
0.012533724950008922,-0.010228090155054124,0.011941815184031436,-0.010292418491601065,0.014634696036383232,-0.011865854855465659
0.010666321118798767,-0.009201414176909874,0.011575736381048517,-0.010577944190491823,0.01544939354958169,-0.01219007831204009
0.017309017804372922,-0.005792918054129,0.009023352604392382,-0.014298404674982916,0.011632051772910353,-0.010952241322919628
0.010295684203748217,-0.01129039216442118,0.009703407620378244,-0.012894437519376571,0.01118102961493689,-0.010954755304232355
0.01806639405477583,-0.005661269145288682,0.006790108385451208,-0.019170042328204923,0.014804540112602958,-0.01004408135588737
0.0138940063731595,-0.005009691766726198,0.007504741811918397,-0.020790755461082156,0.01840932827392244,-0.011191420371571071
0.014411141177468102,-0.009280928731459073,0.006845554827882184,-0.02290575028102846,0.011400909595630693,-0.012423905539754143
0.01620902482834421,-0.007535476167111999,0.008258847130483934,-0.020712354446687793,0.012242584027296572,-0.014046090129384653
0.013141589466727896,-0.01098539267797905,0.004942494826328638,-0.019250333509119755,0.007310721464091724,-0.010562310403592588
0.01716234603000368,-0.00543729255799478,0.005244776383894988,-0.022773347058751277,0.009488183738795687,-0.011413515689203164
0.016610405624952616,-0.005562810385347783,0.004360165809924946,-0.03312953772318365,0.013411725411838325,-0.00899321949971387
0.021421860561780904,-0.003020749618753216,0.0026670581033732517,-0.033168403158718496,0.01137287659714232,-0.009377934284505344
0.025679548196523877,-0.004741575794324165,0.004254196756386547,-0.03465285260591456,0.011974384531162967,-0.01333451459802025
0.011184777629539098,-0.012345373001068392,0.005017235261331037,-0.034815784811117655,0.012247226290594009,-0.013826224611922643
0.018762070527159763,-0.007265302176112621,0.0023909317368720727,-0.02177633751198292,0.008642591738363261,-0.009356986733014244
0.024400867839387975,-0.005802692893377245,0.003340204525700531,-0.024691477141313638,0.009550019852086259,-0.00990573733652106
0.01824407815603701,-0.00872535783460198,0.0025865295262195954,-0.025208783883537426,0.008129456576320346,-0.007739905502555386
0.02223403015551028,-0.010232657458413941,0.003238341741380921,-0.031157178115324903,0.009555983900980315,-0.0094157599687641
0.025915881269177366,-0.006582083785233971,0.004293149480517452,-0.01205109512404104,0.00858640779392966,-0.006730585144501735
0.02260721990631863,-0.008608397510174181,0.0033799366330725406,-0.010844059969455054,0.007558978908884265,-0.007580354181764014
0.017562787849044144,-0.007274596646631248,0.009800086365241347,-0.007996747915989358,0.011965353588452642,-0.006458908145972198
0.021759753611612944,-0.010819930589242424,0.007325533830207613,-0.008328128683657175,0.008021342994520361,-0.007400576892542952
0.018041218616440802,-0.011160064612033541,0.005631159905308688,-0.023428217742141513,0.009943549476059192,-0.01723894395606195
0.01823603329245586,-0.009635424821939402,0.005845634555050062,-0.02066192305452971,0.007172572965590678,-0.013998801626559716
0.02765846800907556,-0.005487638128295668,0.006164841134541541,-0.0244178044227101,0.011047569572459531,-0.013673938576147284
0.039948964103346925,-0.006348417585132129,0.006427710653598167,-0.02242194320441444,0.00999072745214133,-0.01270835667996004
0.008733506494543138,-0.013859554556522189,0.0024512674412440713,-0.02816042524947023,0.008565865021007367,-0.004865899444345879
0.013027367263931973,-0.009819925413122644,0.002153736535664998,-0.025051414217340497,0.008897343138516936,-0.005107971211127315
0.031199460005164915,-0.00590139944888503,0.0038558249097968224,-0.014542142774209121,0.01059360421458879,-0.007313076627116358
0.025602884817382657,-0.008760983708851504,0.005481415162518573,-0.012868593933505387,0.011906570788733705,-0.009303485952700542
0.020642561666850565,-0.011895960231120134,0.009160595632735028,-0.01439695110946676,0.014341983890983009,-0.01306341744100975
0.021041602848183797,-0.016448314565675814,0.010296964765642982,-0.012404991920328717,0.013144586213753305,-0.010831327182996918
0.02733689876051892,-0.007241667792056364,,,,
0.027579660367701136,-0.008593380175241649,,,,
0.029867078803990844,-0.007034737104146772,0.006403619884435894,-0.0053355296017224794,0.00890822193002767,-0.005437918984929896
0.023243329190223944,-0.0052788869402245,0.008574110073206393,-0.006317517676997985,0.009419672091344386,-0.005210979144513893
0.023489395005587475,-0.0116335718538839,0.011049075773194217,-0.009165241446147637,0.01346613946869021,-0.011087913457207506
0.017926783633940457,-0.011734314255764496,0.009021315722776299,-0.011499241939654362,0.015551280299906245,-0.011367390203274064
0.02742003778414935,-0.010537697440657478,0.0024273581851041418,-0.015837689111575067,0.008343919242993896,-0.009444251035181716
0.037769782663556704,-0.015144393226592667,0.0015080736253082114,-0.019337169845499744,0.008964089302408605,-0.010689700342018148
0.006944706223633199,-0.0023127907217387884,0.002320704004920874,-0.02259273041521652,0.007798907834959752,-0.010056728277808135
0.0021715889965598476,-0.002785712373892385,0.0021058766601142996,-0.017524176639194318,0.007998149336825163,-0.015468395945217055
0.01947668926171158,-0.010747217450257073,0.0021766843850270275,-0.03172687653791439,0.004758117342886186,-0.014249296548096762
0.025739406018253908,-0.00779207117690947,0.00189298966513509,-0.030856129913296008,0.0046793707984531495,-0.015425703989189767
0.004956694162502492,-0.0050559334377053835,0.00307412968391305,-0.020696260040218954,0.00763462102810121,-0.01202081826539873
0.0023597992991576553,-0.003564254545259023,0.0027967498749662915,-0.019597872001181217,0.00585713579947519,-0.013880948309354914
0.03555095976760243,-0.0050711230287791235,0.0022214931005207265,-0.0284276609786027,0.010181881323730642,-0.010177252031687106
0.028735629981514556,-0.007653218106591373,0.002154321312922461,-0.03419047148806931,0.009482979167828764,-0.010950780381886214
,,0.009025128071161377,-0.020240727571033658,0.023630327858207182,-0.009430467534930034
,,0.0081351623868128,-0.02104016714502804,0.023934101293759225,-0.010708510231578046
,,0.007634903857088062,-0.022825765188664488,0.020390121883597206,-0.010238025613941
,,0.005436977219307528,-0.024974919789052818,0.02042078221505604,-0.010964940949869233
,,0.0043960641035191055,-0.009550175789299105,0.008131189807006575,-0.004739201841767777
,,0.012304231394535478,-0.0040296633419389695,0.010979358257239323,-0.006298105603739961
,,0.005731949405312817,-0.021591607787238044,0.01135879202909536,-0.011540049464218525
,,0.005415718961436351,-0.013906999951595361,0.008941140145828348,-0.009605647825526524
,,0.004311061492763464,-0.02087842315488982,0.014633807882644165,-0.007238661408275915
,,0.003964698975959704,-0.02246592857540215,0.013791842937092735,-0.007081654583228723
,,0.0035812063611669466,-0.024243028360085225,0.013520826753695982,-0.011259500752027744
,,0.002226718422246871,-0.022608355713643655,0.009492889227116795,-0.006116855808255647
,,0.0009091834380513646,-0.025210285509032274,0.006366061166859418,-0.005003241319174259
,,0.001705757903436169,-0.021197824756199846,0.007912709822966595,-0.006607777056789488
,,0.007718687004595157,-0.01867641052193343,0.015029505840427728,-0.0072426160964477555
,,0.008535458542063638,-0.018562668395213217,0.015581707545253577,-0.007497279451760642
,,0.004572087572573895,-0.009135434710776779,0.009945887934414312,-0.005882457393009585
,,0.004298989170593102,-0.012230117434456341,0.009902971360763832,-0.008366863148861576
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
