Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
40.0,Amygdala_L,Subcortex,8.0,0.293274,0.0080563604133535,-0.0292742115735225,0.0138543562359249,-0.0116122701175543
41.0,Amygdala_R,Subcortex,8.0,0.237555,0.0056446312784265,-0.0281949175027276,0.0109288180025847,-0.0118649886261278
42.0,Calcarine_L,Visual,1.0,-0.342774,0.0343307056959673,-0.004365779449939,0.0225299244878499,-0.0084745914400906
43.0,Calcarine_R,Visual,1.0,-0.352656,0.0308248962846236,-0.0047968543339408,0.0229864647917532,-0.0079493149982477
44.0,Cuneus_L,Visual,1.0,-0.342567,0.0254543719750668,-0.0087304705870969,0.0194845830829699,-0.0115365220758178
45.0,Cuneus_R,Visual,1.0,-0.293172,0.0309072788220172,-0.0082503909640951,0.0189460810389482,-0.0115998920236024
46.0,Lingual_L,Visual,1.0,-0.0626755,0.0231465689914503,-0.0073525434243066,0.0258332222283428,-0.0074598360240771
47.0,Lingual_R,Visual,1.0,-0.157892,0.0203955063982597,-0.0097821544432487,0.0262791472719409,-0.0115999806596295
48.0,Occipital_Sup_L,Visual,1.0,-0.277223,0.0192053928210995,-0.0107745684904372,0.0169187849778045,-0.0100515335047762
49.0,Occipital_Sup_R,Visual,1.0,-0.368264,0.0195075847136129,-0.0091465132614942,0.0178189256754403,-0.0104898724570919
50.0,Occipital_Mid_L,Visual,1.0,-0.123492,0.0106288237144121,-0.0112692184675211,0.0102233604758616,-0.00885850402451
51.0,Occipital_Mid_R,Visual,1.0,-0.246503,0.0134166814336114,-0.0132370117991675,0.0134150300667502,-0.0102024571939571
52.0,Occipital_Inf_L,Visual,1.0,-0.113959,0.0035150732644351,-0.0196766453356295,0.0125738551593804,-0.0080009818178316
53.0,Occipital_Inf_R,Visual,1.0,-0.290925,0.0034996518582295,-0.0223396814606109,0.0117893079892005,-0.0096761636895998
54.0,Fusiform_L,Visual,1.0,0.194497,0.0154571345253184,-0.015007038638929,0.0197338448145125,-0.0108226742959418
55.0,Fusiform_R,Visual,1.0,0.14811,0.0111565456306802,-0.0144956252361549,0.0149415279461832,-0.0084390374607606
56.0,Postcentral_L,SomMot,2.0,-0.195907,0.0113971971136514,-0.021774244676676,0.0197724344776513,-0.0138180487025086
57.0,Postcentral_R,SomMot,2.0,-0.180722,0.0110867916040493,-0.0219780780891779,0.0207530188944673,-0.0152125977052142
58.0,Parietal_Sup_L,DorsAttn,3.0,-0.0968148,0.0089942803517376,-0.007913848047117,0.0103407435096972,-0.0069214732547214
59.0,Parietal_Sup_R,DorsAttn,3.0,-0.0924135,0.0113272962192043,-0.0084543040414393,0.0134579467295108,-0.0086738386977813
60.0,Parietal_Inf_L,Control,6.0,-0.104041,0.004191291993937,-0.021527843243935,0.0040170818691654,-0.0103679714036272
61.0,Parietal_Inf_R,DorsAttn,3.0,-0.0471231,0.0059762490606418,-0.0119189553991313,0.0047693216069584,-0.0129962030269953
62.0,SupraMarginal_L,DorsAttn,3.0,0.0947953,0.0225316008099581,-0.0091398410434492,0.0136827218738027,-0.0126241339994057
63.0,SupraMarginal_R,SalVentAttn,4.0,0.0913658,0.0194595572562772,-0.0125904656425406,0.0115287153017647,-0.014383254972203
64.0,Angular_L,Default,7.0,-0.0185315,0.0067212812644049,-0.03928015611938,0.0113866417527577,-0.019589683519912
65.0,Angular_R,Default,7.0,-0.0225046,0.00483654987952,-0.033453791781474,0.0069104602643998,-0.0150370884599625
66.0,Precuneus_L,Default,7.0,0.00802713,0.0111298737509659,-0.0279300933899344,0.0185120446393334,-0.0154006610618743
67.0,Precuneus_R,Default,7.0,0.00612811,0.014111883813309,-0.0251584639970337,0.0213533070580997,-0.01849926497753
68.0,Paracentral_Lobule_L,SomMot,2.0,-0.132279,0.0046570477908877,-0.0279928989329935,0.0134608727797224,-0.008677220084863
69.0,Paracentral_Lobule_R,SomMot,2.0,-0.146459,0.0046699171968803,-0.0264848765960532,0.0126705840303761,-0.0085885408187913
70.0,Caudate_L,Subcortex,8.0,-0.5,0.0066894810592769,-0.0485059178227361,0.0181289282044188,-0.0192476866467593
71.0,Caudate_R,Subcortex,8.0,-0.5,0.0076287968680194,-0.0438476535584021,0.0197994070863935,-0.0212425318784537
