SC_pos_coefs,SC_neg_coefs,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
0.03989406369712699,-0.032649115602231625,0.010336731927707715,-0.021308705569884068,0.01818246079827315,-0.013720611252269692
0.04516984698880437,-0.02280738831739928,0.010842633806884959,-0.018427702144468365,0.01902708549278529,-0.01209531385274862
0.05203431973918274,-0.010208468286403958,0.0038296786067513254,-0.0405691783385849,0.009590307628257168,-0.015514992641981482
0.04911180620368663,-0.022839675021599094,0.004620526386959317,-0.04213391582497206,0.008181159675670664,-0.016510697358901406
0.02380168264804868,-0.00751251907404125,0.008765546256000484,-0.019524739397449063,0.007155925053298968,-0.011319893481783267
0.013937137617690441,-0.005250065267097162,0.0076746444952422365,-0.019734387209320116,0.007032994496303335,-0.016177637415094176
0.05206509145971821,-0.018311814937471544,0.006326586825160425,-0.027496284565805437,0.009267777294173603,-0.014823413448651127
0.04721571755074302,-0.02354961142742778,0.007887326510906732,-0.02344891824346151,0.010304328676913117,-0.01827323964063419
0.03475171131420228,-0.007316339600993952,0.006606393227819251,-0.02235672172529087,0.0066549029625778515,-0.013819476317996127
0.018707490971432303,-0.013477079067251051,0.0056167347058673255,-0.021603112875447195,0.0055287917328923335,-0.017602382024736525
0.03882116183189177,-0.017494550215623864,0.02065047375982936,-0.009030428404757452,0.015667728955261293,-0.01247570831983836
0.04163746451601331,-0.025393262892934313,0.03143699715464843,-0.009129629318099105,0.016436479953430477,-0.013721409261167982
0.03799413733608535,-0.02607263638261274,0.008025834328445933,-0.016958085484632252,0.008768846958564381,-0.011737022389076137
0.040547096776047176,-0.017333248745293836,0.01854614035915884,-0.010273606945679395,0.011446205465027748,-0.012920957189551083
0.029975019195136492,-0.012632320079485958,0.007067550759293285,-0.030395088493022568,0.009081753294286073,-0.01941076940018232
0.02393727254709423,-0.0077390988681301795,0.007683768003687491,-0.02415327952683248,0.007394139055672457,-0.019539375838046904
0.038787268746138075,-0.023903731900574425,0.02668213908641889,-0.012297275146694552,0.022861090616156036,-0.015166732110360584
0.06084973672695213,-0.012097335694666698,0.0218301324496475,-0.014598225388783654,0.022782708823367984,-0.014986027308393745
0.042565101022915844,-0.015800304862323596,0.01059325857328682,-0.020093189930014296,0.019593837570668633,-0.012770423101180251
0.04049319344925607,-0.020764148102479358,0.015799182082654385,-0.013981073531225022,0.02321907021217507,-0.011407970741456682
0.0205296299063238,-0.011504622651459793,0.005703674005689167,-0.02326259234931391,0.014083966645588935,-0.012021007939746812
0.01525541193551047,-0.012177107830805734,0.005941949987106921,-0.0242808808228416,0.009954725509081512,-0.009898166303414073
0.024867592619121724,-0.02175721401400513,0.004109607175407472,-0.03300886599996933,0.006991618401588886,-0.012116790450614631
0.02624372261698587,-0.01562867771973929,0.005595911779662182,-0.03495971425345903,0.00869144415177914,-0.01861554121004619
0.01672990911283889,-0.008008723953575929,0.008578381216195053,-0.02094430669211719,0.012237163818167338,-0.01225589140263084
0.008132808580478877,-0.014295697638255183,0.00785928045195963,-0.022111013912917598,0.010682129393500798,-0.01002883100281423
0.005241066500841083,-0.014400795879711728,0.00628152478723756,-0.01857720602193935,0.00930149812541169,-0.009937875763210126
0.013138202021380817,-0.0072745801893762535,0.005813660017705936,-0.018402549414623513,0.009205828292602377,-0.012070976368521344
0.08409654605624213,-0.02026894388125677,0.019247918111533927,-0.012176664555646784,0.016793033128268464,-0.014244936161872439
0.08488778605231238,-0.01994214687315711,0.02656781075264966,-0.009574985474551734,0.018296804680018135,-0.012580350978072873
0.03063784186731709,-0.023109034965854737,0.011520710355951687,-0.02687313153787475,0.015511406411602906,-0.019119468072460098
0.0434723265034817,-0.017424322072905753,0.010514316517263245,-0.025026755035295778,0.014501307957055882,-0.016984059351903183
0.06388803967884463,-0.01817485950712283,0.007052595250463552,-0.033359266771490634,0.01075627769704066,-0.009411337979949789
